Date,Asset name,Series,Value
2023-02-02,LTC-USD,open,0.9290134028234753
2023-02-02,XRP-USD,volume,0.18143902339514517
2023-02-02,XRP-USD,open,0.36858311846985314
2023-02-02,GDLC,volume,0.5491835921943449
2023-02-03,GDLC,volume,0.11469534050179211
2023-02-03,ETH-USD,adjclose,0.5046355427383757
2023-02-03,BTC-USD,open,0.4964196722891405
2023-02-03,XRP-USD,adjclose,0.3608383764376961
2023-02-03,GDLC,adjclose,0.5260313900990835
2023-02-03,XRP-USD,open,0.34868799213882284
2023-02-03,LTC-USD,volume,0.2924305883705569
2023-02-03,ETH-USD,open,0.4832633311350776
2023-02-03,ETH-USD,volume,0.41514382476467593
2023-02-03,LTC-USD,adjclose,0.9146412829643649
2023-02-03,XRP-USD,volume,0.1433207704957839
2023-02-03,BTC-USD,volume,0.41290442071294803
2023-02-03,BTC-USD,adjclose,0.4923475725192088
2023-02-03,GDLC,open,0.5731414443065644
2023-02-03,LTC-USD,open,0.875758001411115
2023-02-04,LTC-USD,adjclose,0.8736466314161362
2023-02-04,ETH-USD,adjclose,0.5071529479395345
2023-02-04,LTC-USD,open,0.9145113028732723
2023-02-04,BTC-USD,open,0.4947634958141025
2023-02-04,ETH-USD,volume,0.2477710961091046
2023-02-04,ETH-USD,open,0.5066229289547319
2023-02-04,XRP-USD,adjclose,0.3564596225650172
2023-02-04,BTC-USD,adjclose,0.48387214958296454
2023-02-04,XRP-USD,volume,0.07517559762264826
2023-02-04,XRP-USD,open,0.36025743036321733
2023-02-04,BTC-USD,volume,0.16893967097920848
2023-02-04,LTC-USD,volume,0.1094908323911129
2023-02-05,BTC-USD,adjclose,0.4567318294566849
2023-02-05,ETH-USD,volume,0.325721945204248
2023-02-05,XRP-USD,volume,0.12017089177187017
2023-02-05,XRP-USD,open,0.35611886262216075
2023-02-05,ETH-USD,open,0.5095409946517333
2023-02-05,LTC-USD,adjclose,0.8084960972626885
2023-02-05,LTC-USD,volume,0.1692510430689813
2023-02-05,XRP-USD,adjclose,0.29628572228124406
2023-02-05,BTC-USD,open,0.4865820708775732
2023-02-05,LTC-USD,open,0.8738193906742331
2023-02-05,BTC-USD,volume,0.2526142894047828
2023-02-05,ETH-USD,adjclose,0.468620032132679
2023-02-06,ETH-USD,adjclose,0.4518647367224242
2023-02-06,BTC-USD,open,0.4594551245235148
2023-02-06,XRP-USD,volume,0.16978435290460375
2023-02-06,BTC-USD,adjclose,0.4426230339807433
2023-02-06,LTC-USD,open,0.8089071840231719
2023-02-06,GDLC,open,0.50599522659713
2023-02-06,GDLC,adjclose,0.5849705434216003
2023-02-06,ETH-USD,volume,0.325230907905543
2023-02-06,XRP-USD,adjclose,0.2665442991594109
2023-02-06,BTC-USD,volume,0.3434472542553511
2023-02-06,ETH-USD,open,0.47106843168809664
2023-02-06,LTC-USD,volume,0.15526291091437572
2023-02-06,XRP-USD,open,0.29630695693889475
2023-02-06,GDLC,volume,0.3807248108323377
2023-02-06,LTC-USD,adjclose,0.7965190331651972
2023-02-07,LTC-USD,volume,0.4455800112383548
2023-02-07,GDLC,open,0.5743405124958777
2023-02-07,XRP-USD,volume,0.18635836522967697
2023-02-07,ETH-USD,volume,0.4051252527039869
2023-02-07,LTC-USD,open,0.7961395698244687
2023-02-07,XRP-USD,adjclose,0.32045158917054817
2023-02-07,ETH-USD,adjclose,0.5125328339875337
2023-02-07,BTC-USD,volume,0.4151407058862127
2023-02-07,XRP-USD,open,0.26643259953650356
2023-02-07,BTC-USD,open,0.4453436548675591
2023-02-07,LTC-USD,adjclose,0.9435560333099993
2023-02-07,GDLC,volume,0.23217841497411387
2023-02-07,BTC-USD,adjclose,0.478998150814252
2023-02-07,GDLC,adjclose,0.5456777355061039
2023-02-07,ETH-USD,open,0.45413370825319044
